id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price,name,img
homeawp8236311,https://www.homeaway.es/p8236311,-3.75110071,40.38402426,2017-10-13 17:41:42.558000,2018-04-15 10:16:59.306000,homeaw8236311,Piso,2,5,1,1,69,Bonito piso reformado en el castizo barrio de Carabanchel   ,https://imagesus-ssl.homeaway.com/mda01/6c5b8f7d-1e9b-4a01-ad58-dd97a8174a7b.1.4
homeawp6640162,https://www.homeaway.es/p6640162,-3.74546909,40.38401794,2017-10-13 17:25:46.040000,2018-04-15 10:15:40.517000,homeaw6640162,Apartamento,3,8,37,3,83,"Sensacional Apartamento, soleado y confortable en Carabanchel Bajo - WIFI   ",https://imagesus-ssl.homeaway.com/mda01/05f438b1-10b7-46d2-a33d-529a2ae8f89d.1.3
homeawp8411053,https://www.homeaway.es/p8411053,-3.74900366,40.3754689,2017-10-13 17:44:43.728000,2018-04-15 10:16:47.572000,homeaw8411053,Piso,3,6,1,2,80,PISO NUEVO DE TRES HABITACIONES EN MADRID   ,https://imagesus-ssl.homeaway.com/mda01/8541e767-023f-481f-baa2-8f77573ef056.1.10
homeawp8450403,https://www.homeaway.es/p8450403,-3.7580232,40.3881655,2017-11-27 00:55:43.343000,2018-04-15 11:45:56.132000,homeaw8450403,Piso,2,5,1,1,60,Apartamento completo muy bien comunicado.   ,https://imagesus-ssl.homeaway.com/mda01/ac9f8913-be70-4b6a-8523-e4d63103c8c8.1.9
homeawp8584666,https://www.homeaway.es/p8584666,-3.76918147,40.38519914,2018-03-31 19:09:31.537000,2018-04-15 11:07:53.509000,homeaw8584666,Apartamento,2,4,0,3,70,COZY APARTMENT. EASY PARKING AREA   ,https://imagesus-ssl.homeaway.com/mda01/20fa789d-dfbd-4e3f-b00b-7bf95d99ad91.1.3
homeawp8185178,https://www.homeaway.es/p8185178,-3.76393318,40.37510958,2017-10-13 17:43:57.829000,2018-04-14 22:01:06.315000,homeaw8185178,Apartamento,2,4,0,3,80,"En Madrid con Internet, Aire acondicionado, Aparcamiento, Jardin (651339)   ",https://imagesus-ssl.homeaway.com/mda01/a269f199-996c-4298-9d78-7cc76970d30b.1.3
homeawp8268889,https://www.homeaway.es/p8268889,-3.76393318,40.37510958,2018-03-31 19:07:14.097000,2018-04-15 10:24:41.446000,homeaw8268889,Apartamento,2,4,0,0,77,Apartamento Aluche para 4 personas con parking   ,https://imagesus-ssl.homeaway.com/mda01/00de4a63-2121-49c3-afd5-b6b44fd3a2f4.1.3
homeawp1996491,https://www.homeaway.es/p1996491,-3.76802233,40.3989268,2017-10-13 17:34:28.632000,2018-04-15 10:07:14.280000,homeaw1996491,Piso,2,4,5,2,79,Ideal para familias y amigos. Disfrute de Madrid y su mayor parque.   ,https://imagesus-ssl.homeaway.com/mda01/8713b717-7d05-42ad-a48e-e4863b538a20.1.3
homeawp8302726,https://www.homeaway.es/p8302726,-3.7702284,40.39821872,2017-10-13 17:43:38.488000,2018-04-14 22:08:39.135000,homeaw8302726,Piso,3,6,0,2,85,Tranquilo y renovado piso a un paso del Metro. Ideal para familias y amigos   ,https://imagesus-ssl.homeaway.com/mda01/45dbbede-979f-425c-984d-f779faba5e50.1.3
homeawp6484985,https://www.homeaway.es/p6484985,-3.7563205,40.3683938,2017-10-13 17:25:55.485000,2018-04-15 10:16:53.421000,homeaw6484985,Piso,3,5,10,2,92,ACOGEDOR PISO DE TRES HABITACIONES EN BARRIO CASTIZO DE MADRID   ,https://imagesus-ssl.homeaway.com/mda01/38c932df-a6ee-4597-9508-5a70e81173ae.1.3
homeawp8609932,https://www.homeaway.es/p8609932,-3.74991155,40.36972424,2018-03-31 19:07:19.386000,2018-04-15 10:44:09.223000,homeaw8609932,Apartamento,4,8,0,3,166,Impresionante piso de lujo    ,https://imagesus-ssl.homeaway.com/mda01/f0f88a6a-7e21-4a75-acd5-45149de14653.1.3
homeawp6893134,https://www.homeaway.es/p6893134,-3.5957485,40.3622556,2017-10-13 17:46:59.245000,2018-04-15 11:44:39.367000,homeaw6893134,Apartamento,1,5,0,7,53,Apartamento con Wifi y parking. A 20 minutos del centro de Madrid. Junto a IKEA   ,https://imagesus-ssl.homeaway.com/mda01/5705fbb0-e8e5-401a-9446-2894d5715331.1.3
homeawp962286a,https://www.homeaway.es/p962286a,-3.58312467,40.36443989,2017-10-13 17:25:52.556000,2018-04-15 10:08:43.771000,homeaw962286a,Apartamento,3,6,33,3,90,Comodo apartamento de 2 dormitorios 2 banos con garaje y piscina   ,https://imagesus-ssl.homeaway.com/mda01/de79290b-dadb-4810-aed2-53a009186171.1.3
homeawp8628862,https://www.homeaway.es/p8628862,-3.5836759,40.3647738,2018-04-15 04:30:07.019000,2018-04-15 10:38:49.740000,homeaw8628862,Apartamento,1,4,0,0,87,Apartamento tipo Loft para 5 personas con piscina   ,https://imagesus-ssl.homeaway.com/mda01/35af2e2e-9a87-42df-b40b-d730db3c424d.1.3
homeawp8628863,https://www.homeaway.es/p8628863,-3.5836759,40.3647738,2018-04-15 04:30:07.019000,2018-04-15 10:38:52.552000,homeaw8628863,Apartamento,2,5,0,0,91,Apartamento tipo Loft para 7 personas con piscina   ,https://imagesus-ssl.homeaway.com/mda01/2927ff67-edbc-48e1-85f8-afcb6cf4eeb0.1.3
homeawp6960180,https://www.homeaway.es/p6960180,-3.61281198,40.38868486,2017-10-13 17:43:35.646000,2017-12-06 12:15:36.977000,homeaw6960180,Apartamento,2,5,0,3,90,low floor apartment madrid   ,https://imagesus-ssl.homeaway.com/mda01/31196258-af78-478d-ae48-32c1c14d0d33.1.4
homeawp8424009,https://www.homeaway.es/p8424009,-3.63770869,40.39524053,2017-10-13 17:44:51.841000,2018-04-15 10:48:27.928000,homeaw8424009,Piso,4,8,0,7,142,"Piso de 4 dormitorios dobles, garaje, ascensor,exterior, muy luminoso   ",https://imagesus-ssl.homeaway.com/mda01/d6797bcb-879e-47d5-aae2-f0d1a6acc9b9.1.3
homeawp8348371,https://www.homeaway.es/p8348371,-3.64585821,40.39125923,2017-10-13 17:44:22.731000,2018-01-08 13:37:09.630000,homeaw8348371,Apartamento,3,6,0,2,60,"Tranquilo, acogedor apto con terracita y parking   ",https://imagesus-ssl.homeaway.com/mda01/72229342-1a94-47de-bcc2-a9f518f3c84f.1.3
homeawp2601221,https://www.homeaway.es/p2601221,-3.64903,40.38437,2017-10-23 18:20:38.362000,2018-01-08 14:12:56.814000,homeaw2601221,Apartamento,3,6,0,7,112,"Apartamento Pedro
 en Madrid, Madrid - 6 personas, 3 dormitorios   ",https://imagesus-ssl.homeaway.com/mda01/275c90b4-b135-4fc1-9a0a-5d106da436a2.1.3
homeawp8487497,https://www.homeaway.es/p8487497,-3.64903,40.38437,2018-01-18 20:16:35.116000,2018-04-03 10:43:56.761000,homeaw8487497,Apartamento,3,6,0,3,122,"Apartamento en Madrid, Espana   ",https://imagesus-ssl.homeaway.com/mda01/f1508041-a3fe-42ef-ad5f-3c7771f21ea7.1.3
homeawp8424041,https://www.homeaway.es/p8424041,-3.66225367,40.39093978,2017-10-13 17:44:51.841000,2018-01-08 13:37:16.797000,homeaw8424041,Apartamento,2,5,0,2,60, COMFORTABLE APARTMENT   ,https://imagesus-ssl.homeaway.com/mda01/5452d964-22a6-49d1-9086-ae9e689f2631.1.3
homeawp8441614,https://www.homeaway.es/p8441614,-3.66167529,40.39394735,2017-11-01 16:31:49.778000,2018-04-15 10:11:22.538000,homeaw8441614,Apartamento,1,2,4,1,33,DOUBLE BED ROOM MADRID   ,https://imagesus-ssl.homeaway.com/mda01/377d5ca4-079b-4613-882b-518d5f45ad84.1.3
homeawp6584229,https://www.homeaway.es/p6584229,-3.65949106,40.39517975,2017-10-13 17:25:43.917000,2018-04-15 10:10:45.702000,homeaw6584229,Apartamento,3,6,49,4,76,Apartamento para vacaciones en Madrid   ,https://imagesus-ssl.homeaway.com/mda01/651b8923-a9c0-4a07-a664-8fdf0c318708.1.10
homeawp6246910,https://www.homeaway.es/p6246910,-3.65965724,40.39968872,2017-10-13 17:25:55.485000,2018-04-15 10:11:47.372000,homeaw6246910,Apartamento,1,4,96,3,70,"CENTRICO con PLAZA GARAJE, MUY EQUIPADO A 4 estaciones de metro de Atocha   ",https://imagesus-ssl.homeaway.com/mda01/96f2af51-0b3c-4c2e-9a82-42119d2a74ac.1.3
homeawp1687019,https://www.homeaway.es/p1687019,-3.6462738,40.4027521,2017-10-13 17:25:49.127000,2018-04-15 10:08:57.385000,homeaw1687019,Apartamento,3,6,20,3,86,Apartamento para grupos   ,https://imagesus-ssl.homeaway.com/mda01/679b6604-e975-4bd7-9f8b-dd865e6a0500.1.3
homeawp6563733,https://www.homeaway.es/p6563733,-3.65065432,40.40604782,2017-10-13 17:25:46.040000,2018-04-15 10:19:56.161000,homeaw6563733,Apartamento,4,10,45,3,150,Piso / apartamento ideal familias   ,https://imagesus-ssl.homeaway.com/mda01/aab84cbb-95ab-459f-b501-d6fc7e41308f.1.3
homeawp8514793,https://www.homeaway.es/p8514793,-3.6473034,40.4059623,2018-03-31 19:09:42.897000,2018-04-15 11:48:01.497000,homeaw8514793,Apartamento,2,4,0,4,0,DOS DORMITORIOS MARINA   ,https://imagesus-ssl.homeaway.com/mda01/1abcab19-5e9c-4b64-bb47-e71994296379.1.3
homeawp8096575,https://www.homeaway.es/p8096575,-3.64806582,40.40627453,2017-10-13 17:41:37.044000,2018-04-15 10:25:08.850000,homeaw8096575,Apartamento,3,4,2,2,85,"APARTAMENTO MUY ACOGEDOR Y CENTRICO EN MADRID, DOS TERRAZAS Y WIFI. Capacidad 4   ",https://imagesus-ssl.homeaway.com/mda01/de7646d0-dc93-4f8a-967e-1ee9ff6937c2.1.3
homeawp6661018,https://www.homeaway.es/p6661018,-3.65343356,40.40602493,2017-10-13 17:25:52.556000,2018-04-15 10:11:55.517000,homeaw6661018,Apartamento,3,8,22,3,118,Piso Renovado para Vacaciones   ,https://imagesus-ssl.homeaway.com/mda01/fedc4a6d-1d44-4f84-9037-46b9d73e62b7.1.3
homeawp1876180,https://www.homeaway.es/p1876180,-3.6641806,40.41279132,2017-10-13 17:46:54.281000,2018-01-08 13:37:21.676000,homeaw1876180,Piso,3,6,0,5,96,3 bedroom apart walk to retiro park   ,https://imagesus-ssl.homeaway.com/mda01/04bdbf61-1a4d-490e-bcde-df7fadda7935.1.3
homeawp6720633,https://www.homeaway.es/p6720633,-3.6704581,40.4116547,2017-10-13 17:25:49.127000,2018-04-14 21:37:44.737000,homeaw6720633,Piso,2,4,8,3,148,Bonito apartamento cerca del Parque del Retiro   ,https://imagesus-ssl.homeaway.com/mda01/0f394726-68fb-43c4-9410-40e68ec83362.1.3
homeawp6905799,https://www.homeaway.es/p6905799,-3.66993104,40.40726636,2017-10-13 17:43:11.791000,2018-04-15 10:37:01.321000,homeaw6905799,Piso,3,5,0,4,105,Maravilloso apartamento en Madrid   ,https://imagesus-ssl.homeaway.com/mda01/72ed1647-8c0e-4c31-bb01-f8867320e9d7.1.3
homeawp8225481,https://www.homeaway.es/p8225481,-3.66600921,40.4001038,2017-10-13 17:25:55.485000,2018-04-15 11:45:13.932000,homeaw8225481,Apartamento,1,4,0,2,55,A 3 paradas de la estacion de tren de Atocha: Bonito  y economico apartamento   ,https://imagesus-ssl.homeaway.com/mda01/19efcf3b-1f9e-4551-a7d8-9d8acd7bd7d2.1.3
homeawp6706597,https://www.homeaway.es/p6706597,-3.66351715,40.39545697,2017-10-13 17:46:44.738000,2018-04-15 11:42:21.860000,homeaw6706597,Apartamento,1,2,0,1,51,Apartamento de 1 dormitorio totalmente equipado   ,https://imagesus-ssl.homeaway.com/mda01/5a9c461e-2994-48f4-89b8-672999f158d3.1.3
homeawp6922329,https://www.homeaway.es/p6922329,-3.6688673,40.3977,2017-10-13 17:25:46.040000,2018-04-15 10:10:23.830000,homeaw6922329,Apartamento,2,6,16,1,107,Bonito piso centrico y acogedor ideal parejas y familias en barrio de Madrid.   ,https://imagesus-ssl.homeaway.com/mda01/a9c000e9-e075-4fd5-80fe-549ea1d6a451.1.3
homeawp8615188,https://www.homeaway.es/p8615188,-3.66779993,40.39415523,2018-03-31 19:07:11.124000,2018-04-15 10:24:10.151000,homeaw8615188,Apartamento,0,4,0,2,64,PISO MODERNO MADRID CENTRO    ,https://imagesus-ssl.homeaway.com/mda01/230be1cc-e1c3-423c-bf60-8ea7861d4831.1.10
homeawp6667134,https://www.homeaway.es/p6667134,-3.66949081,40.39578629,2017-10-13 17:25:46.040000,2018-04-15 10:08:35.707000,homeaw6667134,Apartamento,0,2,76,2,64,Elegante y tranquilo estudio ATICO con Terraza. WIFI.   ,https://imagesus-ssl.homeaway.com/mda01/d4ab3c48-1abc-412a-ac50-fc45d21822d8.1.3
homeawp8338247,https://www.homeaway.es/p8338247,-3.67168716,40.39829467,2017-10-13 17:47:08.127000,2018-01-08 13:37:24.854000,homeaw8338247,Piso,1,3,0,2,70,"Estupendo atico en Pacifico, Retiro. 15 minutos andando de la estacion de Atocha   ",https://imagesus-ssl.homeaway.com/mda01/5f4dd2c3-5778-4c87-9525-4b2ef1f0a24d.1.3
homeawp4175497,https://www.homeaway.es/p4175497,-3.67207289,40.39980378,2017-10-23 18:20:33.301000,2018-01-08 14:12:55.617000,homeaw4175497,Apartamento,1,3,0,29,47,""" El Rincon del Retiro ""   ",https://imagesus-ssl.homeaway.com/mda01/48b296d7-1b64-4125-9f54-90f2766e1efa.1.3
homeawp1931464,https://www.homeaway.es/p1931464,-3.67600202,40.40340101,2017-10-13 17:34:28.632000,2018-01-08 13:35:06.977000,homeaw1931464,Apartamento,1,5,1,2,83,RETIRO PARK CHARME - ATOCHA - RETIRO   ,https://imagesus-ssl.homeaway.com/mda01/70870988-7698-4096-a2b7-9c9e8ec8efce.1.3
homeawp6714893,https://www.homeaway.es/p6714893,-3.67606696,40.40137147,2017-10-13 17:25:46.040000,2018-04-15 10:23:37.661000,homeaw6714893,Apartamento,2,6,20,2,145,Comoda casa con garaje en el centro de Madrid.   ,https://imagesus-ssl.homeaway.com/mda01/a5366d2f-43cc-4ef5-94e4-bb559905f724.1.9
homeawp8262927,https://www.homeaway.es/p8262927,-3.6725798,40.3999005,2017-10-13 17:34:28.632000,2018-01-08 13:35:07.286000,homeaw8262927,Apartamento,2,6,4,2,79,Encantador apartamento - Recien reformado en Pacifico   ,https://imagesus-ssl.homeaway.com/mda01/ef287307-cde8-489f-bdc2-9ddd9f01069c.1.3
homeawp8267807,https://www.homeaway.es/p8267807,-3.67258,40.399901,2017-10-13 17:44:08.471000,2018-01-08 13:37:08.264000,homeaw8267807,Apartamento,2,6,1,2,108,"Apartamento en Madrid con Internet, Aire acondicionado, Ascensor, Lavadora (672948)   ",https://imagesus-ssl.homeaway.com/mda01/319bb414-fc5b-435e-b5a9-8305aa119d41.1.3
homeawp8452790,https://www.homeaway.es/p8452790,-3.6785058,40.3974059,2018-03-31 19:08:21.509000,2018-04-15 10:48:15.286000,homeaw8452790,Apartamento,4,10,1,2,184,APARTAMENTO VACACIONAL MADRID-MENDEZ ALVARO   ,https://imagesus-ssl.homeaway.com/mda01/be949d0a-cc45-4c06-a0b9-261c55f355e0.1.3
homeawp6864758,https://www.homeaway.es/p6864758,-3.67819465,40.39788378,2017-10-13 17:46:44.739000,2017-11-06 17:07:21.937000,homeaw6864758,Apartamento,4,10,2,2,148,Apartamento vacacional Madrid Mendez Alvaro   ,https://imagesus-ssl.homeaway.com/mda01/8b0916f4-62a6-4590-a224-1cbc560ce597.1.3
homeawp2606804,https://www.homeaway.es/p2606804,-3.67825,40.39787,2017-10-13 17:43:50.986000,2018-01-08 13:37:06.241000,homeaw2606804,Apartamento,4,10,0,7,303,"Apartamento Madrid Mendez Alvaro
 en Madrid, Madrid - 10 personas, 4 dormitorios   ",https://imagesus-ssl.homeaway.com/mda01/7002dbff-9005-48d3-bce5-36f9e3b1dd63.1.3
homeawp6864833,https://www.homeaway.es/p6864833,-3.6782541,40.3978696,2017-10-13 17:46:41.201000,2017-11-06 17:04:37.591000,homeaw6864833,Piso,4,10,2,2,148,Apartamento vacacional Madrid Mendez Alvaro   ,https://imagesus-ssl.homeaway.com/mda01/aeb2c1cb-0321-4a43-96da-cd11a6a5000a.1.3
homeawp2659077,https://www.homeaway.es/p2659077,-3.67825,40.39786,2017-10-13 17:44:36.861000,2018-01-08 13:37:12.190000,homeaw2659077,Apartamento,4,10,0,7,229,Apartamento de vacaciones Madrid para 1 - 10 personas con 4 dormitorios - Apartamento   ,https://imagesus-ssl.homeaway.com/mda01/8504cc7c-224f-4808-bf8e-24b91dde880d.1.3
homeawp6902411,https://www.homeaway.es/p6902411,-3.67825,40.39786,2017-11-27 00:56:19.044000,2018-04-15 10:44:51.610000,homeaw6902411,Apartamento,4,10,1,2,252,"En Madrid con Internet, Aire acondicionado, Ascensor, Aparcamiento (550153)   ",https://imagesus-ssl.homeaway.com/mda01/f8366c3c-f7e4-4438-8ef3-0924de3b4462.1.3
homeawp1706092,https://www.homeaway.es/p1706092,-3.6804572,40.4042487,2017-10-13 17:46:49.054000,2018-04-15 11:42:47.366000,homeaw1706092,Piso,2,3,4,2,155,Acogedor Piso junto al Parque del Retiro   ,https://imagesus-ssl.homeaway.com/mda01/3ab5731d-66fd-4e34-a377-fecde1a21cba.1.3
homeawp1684552,https://www.homeaway.es/p1684552,-3.68070125,40.40476539,2017-10-13 17:25:57.522000,2018-04-14 21:29:46.902000,homeaw1684552,Apartamento,2,5,20,2,105,Rincon del Retiro (Retiro's Garden)   ,https://imagesus-ssl.homeaway.com/mda01/dd2b8023-0122-491e-9ede-ebf1c988750c.1.9
homeawp6889424,https://www.homeaway.es/p6889424,-3.68081,40.4059005,2017-10-13 17:43:04.413000,2018-01-08 13:36:51.513000,homeaw6889424,Apartamento,4,7,0,2,0,Precioso Apartamento para Cinco Personas + Dos.   ,https://imagesus-ssl.homeaway.com/mda01/40e88f75-7b66-4c81-9e22-90e0fca78d33.1.3
homeawp1937581,https://www.homeaway.es/p1937581,-3.6811948,40.4053203,2017-10-13 17:34:26.664000,2018-04-15 10:06:48.212000,homeaw1937581,Apartamento,2,4,5,3,74,Marianna. MAGNIFICO PISO ZONA RETIRO.   ,https://imagesus-ssl.homeaway.com/mda01/f7b117fd-4aed-49ac-b8df-ed1ed98f31a5.1.3
homeawp8318010,https://www.homeaway.es/p8318010,-3.67973312,40.40758177,2017-10-13 17:44:15.523000,2018-01-08 13:37:08.845000,homeaw8318010,Apartamento,2,3,0,1,60,Piso De 43m2 Amueblado Con Dos Dormitorios y Balcon A Un Patio Muy Luminoso    ,https://imagesus-ssl.homeaway.com/mda01/f5dc1ebd-8023-4cc6-b1cf-783942aeb575.1.3
homeawp8440927,https://www.homeaway.es/p8440927,-3.67974775,40.40374505,2017-11-01 16:29:47.392000,2017-11-06 10:30:53.351000,homeaw8440927,Piso,1,2,0,1,47,Habitacion con bano privado a 5 min de Atocha y centro ciudad   ,https://imagesus-ssl.homeaway.com/mda01/1daedbe7-8a57-42e7-b5ac-e89891b4a41e.1.3
homeawp8250771,https://www.homeaway.es/p8250771,-3.67939229,40.40363147,2017-10-13 17:43:32.242000,2017-12-06 12:10:50.713000,homeaw8250771,Apartamento,2,1,0,1,91,"Bright & Full Refurbished, 2BD - RETIRO/ATOCHA   ",https://imagesus-ssl.homeaway.com/mda01/0a0ad884-df4f-4869-8f76-ae36146e367a.1.3
homeawp8208187,https://www.homeaway.es/p8208187,-3.6780821,40.4044,2017-10-13 17:43:23.351000,2018-04-15 10:45:39.775000,homeaw8208187,Apartamento,2,4,0,3,84,Piso acogedor en Madrid muy proximo a Atocha con garaje   ,https://imagesus-ssl.homeaway.com/mda01/fd9ac24c-4ec3-4c6f-80bb-bee001be4ba6.1.3
homeawp1904351,https://www.homeaway.es/p1904351,-3.67648247,40.40566314,2017-10-13 17:34:30.595000,2018-04-15 10:19:25.073000,homeaw1904351,Apartamento,1,4,1,3,74,"Acogedor apartamento WIFI, ascensor y aire acondicionado   ",https://imagesus-ssl.homeaway.com/mda01/c5298f49-a2f0-4f13-9242-3ba6714c3cb0.1.3
homeawp2631449,https://www.homeaway.es/p2631449,-3.6751058,40.4048899,2017-10-13 17:41:37.044000,2018-04-14 21:45:59.763000,homeaw2631449,Apartamento,3,6,0,1,56,Su apartamento en Madrid Retiro   ,https://imagesus-ssl.homeaway.com/mda01/69245929-e162-467e-8329-8e5c8997cb42.1.3
homeawp4705833,https://www.homeaway.es/p4705833,-3.6758527,40.4046112,2017-10-13 17:44:40.251000,2018-04-15 10:20:37.886000,homeaw4705833,Apartamento,3,6,0,30,140,1507 Sq. Pie. Apartamento con Wifi muy cerca del Parque del Retiro   ,https://imagesus-ssl.homeaway.com/mda01/168050dc-e55a-4c23-90c7-751061efc43c.1.3
homeawp4268705,https://www.homeaway.es/p4268705,-3.6744892,40.40621259,2017-10-13 17:46:54.281000,2018-04-15 11:41:42.380000,homeaw4268705,Apartamento,3,6,0,7,121,Excelente piso de Wifi Siguiente Para el Retiro   ,https://imagesus-ssl.homeaway.com/mda01/a3d1f545-d3c6-48c4-b5a0-0a574164adcc.1.3
homeawp8419547,https://www.homeaway.es/p8419547,-3.6761142,40.4126152,2017-10-13 17:44:46.873000,2018-04-14 21:27:03.287000,homeaw8419547,Apartamento,2,6,0,1,140,"Torre Retiro City Center - Dos Habitaciones Piso, Capacidad 6   ",https://imagesus-ssl.homeaway.com/mda01/75b9f90f-a011-465e-9ffb-c3f22de226fa.1.3
homeawp6910228,https://www.homeaway.es/p6910228,-3.68666468,40.41184165,2017-10-23 18:20:36.120000,2018-04-15 10:49:59.346000,homeaw6910228,Piso,2,6,0,2,124,Estupendo y luminoso piso al lado del Retiro   ,https://imagesus-ssl.homeaway.com/mda01/c67deb18-844d-4f8d-be56-7affe865871f.1.3
homeawp8419323,https://www.homeaway.es/p8419323,-3.68274,40.40814,2017-10-13 17:44:46.873000,2018-01-08 13:37:15.775000,homeaw8419323,Apartamento,1,3,0,1,99,"Apartamento a 1 km del centro de Madrid con Aire acondicionado, Terraza, Lavadora (712360)   ",https://imagesus-ssl.homeaway.com/mda01/861ff464-2e6f-41ed-9b79-e4d1ac1c6300.1.4
homeawp6182205,https://www.homeaway.es/p6182205,-3.682838,40.408271,2017-10-23 18:20:26.346000,2018-01-08 14:12:52.881000,homeaw6182205,Apartamento,1,3,0,2,86,"Apartamento a 1 km del centro de Madrid con Internet, Aire acondicionado, Terraza, Lavadora (445479)   ",https://imagesus-ssl.homeaway.com/mda01/b3d4e2c4-45f6-4621-9dec-ac549dfc5a0e.1.3
homeawp6182207,https://www.homeaway.es/p6182207,-3.682838,40.408271,2017-10-23 18:20:24.065000,2018-01-04 21:07:42.832000,homeaw6182207,Apartamento,2,6,5,2,126,"Apartamento a 1 km del centro de Madrid con Internet, Aire acondicionado, Terraza, Lavadora (445748)   ",https://imagesus-ssl.homeaway.com/mda01/58f0d028-9985-4027-99a7-1cf9830ff3fd.1.3
homeawp6182209,https://www.homeaway.es/p6182209,-3.682838,40.408271,2017-10-23 18:20:24.065000,2017-12-28 11:58:10.016000,homeaw6182209,Apartamento,2,6,2,2,128,"Apartamento a 1 km del centro de Madrid con Internet, Aire acondicionado, Terraza, Lavadora (445713)   ",https://imagesus-ssl.homeaway.com/mda01/1b066728-5e4e-4b51-bce1-1b9155cc08dc.1.3
homeawp6182211,https://www.homeaway.es/p6182211,-3.682838,40.408271,2017-10-23 18:20:24.065000,2018-01-08 14:12:52.780000,homeaw6182211,Apartamento,1,3,0,2,86,"Apartamento a 1 km del centro de Madrid con Aire acondicionado, Terraza, Balcon, Lavadora (445714)   ",https://imagesus-ssl.homeaway.com/mda01/9151aadf-1b54-4f1f-8662-2a2c64cd65a7.1.3
homeawp6182215,https://www.homeaway.es/p6182215,-3.682838,40.408271,2017-10-23 18:20:26.346000,2018-01-08 14:12:52.813000,homeaw6182215,Apartamento,2,5,1,2,129,"Apartamento a 1 km del centro de Madrid con Internet, Aire acondicionado, Terraza, Lavadora (445476)   ",https://imagesus-ssl.homeaway.com/mda01/635126b4-a124-4fa2-9adb-58cda68d94ce.1.3
